93,Hotel Termes Carlemany," Av. Carlemany 4, Escaldes-Engordany AD700, Andorra 
",hotel,42.5092,1.54451,4.0,10731,10833
94,Hotel Galanthus & Spa," Crta Gral. n 2 | Km.18, Soldeu AD100, Andorra 
",hotel,42.5778,1.66605,4.0,10833,10978
95,Chalet Casale," El Tarter, Soldeu, Andorra 
",hotel,42.5798,1.65073,4.0,10978,10978
96,Neilson Hotel Del Clos," Carretera General s/n, El Tarter AD100, Andorra 
",hotel,42.5802,1.65117,4.5,10978,10986
97,Hotel La Cabana," Carretera del Coll dOrdino s/n, Ordino AD300, Andorra 
",hotel,42.5538,1.54925,4.0,10986,11035
98,Hotel Font dArgent," Avda del Coprinceps, s/n, Canillo AD100, Andorra 
",hotel,42.5667,1.59946,4.5,11035,11103
99,Aparthotel Shusski," Avenida Francois Mitterrand 83, Encamp AD200, Andorra 
",hotel,42.5349,1.58727,4.0,11103,11155
100,Hotel Univers," C/ Rene Baulard 13, Encamp AD200, Andorra 
",hotel,42.537,1.58229,4.5,11155,11225
101,Hotel Mu," Av. de la Cortinada, s/n, La Cortinada AD300, Andorra 
",hotel,42.5719,1.51987,4.0,11225,11288
102,Hotel Roc de Caldes," Crta dEngolasters s/n, Escaldes-Engordany AD700, Andorra 
",hotel,42.5109,1.55953,4.0,11288,11348
103,Hotel Espel," Plaza de la Creu Blanca 1, Escaldes-Engordany AD700, Andorra 
",hotel,42.5104,1.542,4.0,11348,11512
104,Coma-Bella Hotel Sant Julia de Loria," Ctra De La Rabassa, Km 6, Andorra la Vella AD600, Andorra 
",hotel,0.0,0.0,4.5,11512,11528
105,Hotel Bonavida," Placa Major, Canillo AD100, Andorra 
",hotel,42.5664,1.59984,4.0,11528,11584
106,Hotel Naudi," Carretera General, Soldeu AD100, Andorra 
",hotel,42.5778,1.66605,4.0,11584,11602
107,Hotel Bringue," Carretera General de Ordino, 3, El Serrat AD300, Andorra 
",hotel,42.6186,1.53887,4.0,11602,11814
108,Guillem Hotel," Carrer Dels Arinsols 10, Encamp AD200, Andorra 
",hotel,42.5357,1.58335,4.0,11814,11860
109,Casa Vella Hotel Ordino," Carretera Coll d Ordino s/n Ordino, Ordino AD300, Andorra 
",hotel,42.5538,1.54925,4.5,11860,11880
110,Hotel Les Closes," Avinguda Carlemany 93, Escaldes-Engordany AD700, Andorra 
",hotel,42.5086,1.53692,4.0,11880,12028
111,Hotel Casado," Catalunya, 23, Pas de la Casa AD200, Andorra 
",hotel,42.542,1.7323,4.5,12028,12040
